,Company,TypeName,Inches,Screen Resolution,X_res,Y_res,Full HD,Quad HD+,4K Ultra HD,IPS,Touch Screen,CPU Name,CPU Freq (GHz),RAM (GB),HDD,SSD,Flash Storage,GPU,OS,Weight (kg),Price
1121,Lenovo,2 in 1 Convertible,10.1,1920x1200,1920,1200,0,1,0,1,1,Intel Atom,1.44,4,0,0,64,Intel HD Graphics,Windows 10,0.69,25521.11999999999
1122,HP,Ultrabook,12.5,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Windows 7,1.26,100965.6
1123,Lenovo,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,1000,128,0,Nvidia GeForce GTX,No OS,2.4,52693.91999999998
1124,HP,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,1000,128,0,Nvidia GeForce GTX,Windows 10,3.35,60153.12000000004
1125,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.7,8,2000,0,0,Intel HD Graphics,Windows 10,2.04,33513.12000000002
1126,Lenovo,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.6,8,0,512,0,Nvidia Quadro,Windows 7,1.8,109244.24639999993
1127,Asus,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.1,4,0,0,32,Intel HD Graphics,Windows 10,1.5,14811.839999999997
1128,HP,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.84,40066.559999999976
1129,Acer,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Nvidia GeForce MX,Windows 10,2.23,32820.48000000002
1130,HP,Workstation,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,3.0,210424.03199999995
1131,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,1000,0,0,AMD Radeon,Windows 10,2.5,41771.520000000026
1132,MSI,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,16,1000,256,0,Nvidia GeForce GTX,Windows 10,3.78,127818.72000000004
1133,HP,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.88,115709.24159999995
1134,Lenovo,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i7,2.6,16,0,512,0,Intel HD Graphics,Windows 10,2.8,130003.20000000007
1135,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.4,60888.38399999999
1136,HP,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Windows 10,1.48,86793.12000000001
1137,HP,Workstation,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,2.59,118761.11999999994
1138,HP,2 in 1 Convertible,13.3,2560x1440,2560,1440,0,1,0,0,1,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 10,1.48,95850.71999999996
1139,HP,Workstation,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,2.0,101178.71999999999
1140,HP,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.26,122381.49600000009
1141,Dell,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce MX,Windows 10,2.18,53807.47200000001
1142,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 7,1.88,84129.12
1143,Lenovo,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.27,124621.9199999999
1144,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Intel HD Graphics,No OS,1.9,18061.919999999995
1145,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD E-Series,1.8,4,500,0,0,AMD Radeon,Windows 10,1.86,15824.160000000003
1146,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,1000,0,0,AMD Radeon,No OS,2.32,31914.720000000027
1147,Dell,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.62,63882.719999999994
1148,Dell,Notebook,15.6,3840x2160,3840,2160,0,0,1,1,1,Intel Core i5,2.3,8,0,256,0,Nvidia GeForce M,Windows 10,2.04,119916.23040000006
1149,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,2.5,4,0,256,0,AMD Radeon,Windows 10,1.91,25515.2592
1150,MSI,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.7,79536.38399999995
1151,Lenovo,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,12,0,512,0,Intel HD Graphics,Windows 7,1.4,122490.72
1152,HP,2 in 1 Convertible,13.3,2560x1440,2560,1440,0,1,0,0,1,Intel Core i7,2.6,8,0,512,0,Intel HD Graphics,Windows 10,1.48,108744.47999999991
1153,Lenovo,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 7,1.7,79866.72000000007
1154,MSI,Gaming,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,1.7,94252.31999999998
1155,HP,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.62,47898.71999999999
1156,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,8,1000,0,0,Intel HD Graphics,Windows 10,2.2,24455.519999999982
1157,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,No OS,2.1,25414.027199999993
1158,Dell,Gaming,15.6,3840x2160,3840,2160,0,0,1,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.62,79813.44000000006
1159,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.95,74059.20000000006
1160,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Nvidia GeForce MX,Windows 10,2.2,24935.040000000008
1161,HP,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,32,Intel HD Graphics,Windows 10,1.44,13266.719999999998
1162,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.2,44701.92000000003
1163,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.96,36177.12
1164,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,1.8,16,0,512,0,Intel UHD Graphics,Windows 10,2.1,61751.52000000005
1165,Asus,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,500,0,0,Intel HD Graphics,Windows 10,2.2,19660.319999999996
1166,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,No OS,2.1,21205.44
1167,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce MX,No OS,2.2,37775.51999999997
1168,Asus,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.4,4,0,256,0,Intel HD Graphics,Windows 10,2.0,40972.31999999998
1169,Lenovo,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,0,512,0,Nvidia GeForce GTX,Windows 10,3.31,69530.40000000002
1170,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,1.91,114731.5536000001
1171,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.3,4,500,0,0,Intel HD Graphics,Windows 10,2.07,34632.0
1172,Lenovo,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.36,87219.36000000007
1173,Lenovo,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,6,0,256,0,Nvidia GeForce M,Windows 10,1.54,44275.680000000015
1174,Dell,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce GTX,Linux,1.98,47686.1328
1175,Acer,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,2.0,4,500,0,0,Intel HD Graphics,Windows 10,2.1,17742.24
1176,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,6,1000,0,0,Nvidia GeForce GTX,Windows 10,2.18,42570.719999999994
1177,Asus,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,256,0,Nvidia GeForce GTX,Windows 10,2.591,48431.52
1178,Dell,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,2.09,62817.12000000002
1179,Acer,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,256,0,Nvidia GeForce MX,Windows 10,2.23,36816.48000000001
1180,Dell,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Linux,1.23,58554.71999999999
1181,Acer,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,4.2,138474.72000000003
1182,Lenovo,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.4,43636.320000000014
1183,Samsung,2 in 1 Convertible,12.3,2400x1600,2400,1600,0,1,0,1,1,Samsung Cortex,2.0,4,0,0,32,ARM Mali T860,Chrome OS,1.15,35111.52
1184,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,1.86,25840.79999999998
1185,Apple,Ultrabook,12.0,2304x1440,2304,1440,0,1,0,1,0,Intel Core M,1.1,8,0,0,256,Intel HD Graphics,Mac X,0.92,61964.63999999995
1186,Dell,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,1,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.6,63882.719999999994
1187,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,12,1000,128,0,Nvidia GeForce GTX,Windows 10,2.21,70702.56000000004
1188,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,AMD Radeon,No OS,1.9,19607.040000000008
1189,Asus,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,512,0,Nvidia GeForce GTX,Windows 10,4.3,114551.99999999999
1190,Acer,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,2.0,4,1000,0,0,Intel HD Graphics,Linux,2.1,14492.159999999993
1191,MSI,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.43,109165.39199999996
1192,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,0,128,0,AMD Radeon,Windows 10,2.3,26586.71999999998
1193,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,8,500,0,0,Nvidia GeForce MX,No OS,2.2,33513.12000000002
1194,Dell,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,1.8,16,0,512,0,Intel UHD Graphics,Windows 10,2.0,68464.80000000003
1195,Dell,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,1.2,142790.4
1196,Asus,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.2,62284.31999999998
1197,Dell,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,AMD Radeon,Windows 10,2.36,47365.920000000006
1198,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.91,30849.119999999984
1199,Lenovo,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD E-Series,2.2,4,500,0,0,AMD Radeon,Windows 10,2.2,15930.719999999992
1200,Acer,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i3,2.0,8,1000,0,0,Nvidia GeForce MX,Windows 10,3.3,33513.12000000002
1201,Asus,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.2,130482.72
1202,Apple,Ultrabook,12.0,2304x1440,2304,1440,0,1,0,1,0,Intel Core M,1.2,8,0,0,512,Intel HD Graphics,Mac X,0.92,68145.12000000002
1203,Asus,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,93186.72000000002
1204,MSI,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.43,103842.18719999997
1205,Dell,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,1,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,2.191,53226.71999999997
1206,Asus,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.9,103842.71999999999
1207,Acer,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.5,2,0,32,0,Intel HD Graphics,Chrome OS,1.3,9270.720000000001
1208,Acer,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Nvidia GeForce MX,Windows 10,3.3,31861.439999999988
1209,Lenovo,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i5,2.5,8,1000,0,0,Intel HD Graphics,No OS,2.8,28717.920000000013
1210,Lenovo,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,67772.16000000002
1211,Acer,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,1.3,8,0,256,0,Intel HD Graphics,Windows 10,1.2,61218.72
1212,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 10,2.3,81465.12
1213,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,78647.14080000005
1214,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,2.7,6,1000,0,0,AMD Radeon,Windows 10,2.1,28185.12
1215,Dell,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Windows 7,1.26,91288.35359999999
1216,Dell,2 in 1 Convertible,15.0,1920x1080,1920,1080,1,0,0,0,1,Intel Core i3,2.4,4,500,0,0,Intel HD Graphics,Windows 10,2.08,27119.519999999993
1217,Asus,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,1000,0,0,Intel HD Graphics,Windows 10,2.65,16463.519999999993
1218,Dell,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.29,78694.55999999995
1219,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Intel HD Graphics,Linux,2.18,27804.700800000013
1220,Lenovo,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,54825.119999999995
1221,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,61218.72
1222,Lenovo,Netbook,12.5,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.5,16,0,512,0,Intel HD Graphics,Windows 10,1.3,87911.99999999999
1223,Razer,Gaming,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,0,1000,0,Nvidia GeForce GTX,Windows 10,1.95,186426.7200000001
1224,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,1,Intel Core i3,2.4,8,1000,0,0,Intel HD Graphics,Windows 10,2.3,24988.852800000015
1225,MSI,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.7,85141.44
1226,Apple,Ultrabook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,1.6,4,0,0,256,Intel HD Graphics,Mac X,1.08,51095.51999999997
1227,HP,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Intel HD Graphics,Windows 10,2.1,25467.84000000001
1228,HP,Ultrabook,14.0,2560x1440,2560,1440,0,1,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.54,117119.56319999998
1229,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 7,2.24,39267.36000000003
1230,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.3,62284.31999999998
1231,Lenovo,Notebook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,1.4,79866.72000000007
1232,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,3.6,6,0,256,0,AMD Radeon,Windows 10,2.2,31838.529600000005
1233,Asus,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.45,68198.4
1234,Acer,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Linux,2.4,19276.70399999999
1235,Dell,2 in 1 Convertible,17.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,2.7,16,0,512,0,Nvidia GeForce MX,Windows 10,2.77,95850.71999999996
1236,HP,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,4,0,256,0,Intel HD Graphics,Windows 7,1.54,58607.467200000014
1237,Asus,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.5,85248.00000000007
1238,Dell,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,1.6,46619.999999999985
1239,Asus,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.34,123876.00000000007
1240,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,No OS,2.3,30529.439999999984
1241,Dell,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i5,1.2,8,0,256,0,Intel HD Graphics,Windows 10,1.24,96596.63999999997
1242,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,500,0,0,Intel HD Graphics,Linux,2.2,17262.719999999994
1243,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD A-Series,2.5,4,500,0,0,AMD Radeon,Windows 10,1.86,21258.719999999987
1244,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.3,6,0,128,0,Nvidia GeForce MX,Windows 10,2.4,30316.320000000025
1245,Lenovo,Notebook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.9,57116.160000000054
1246,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,500,0,0,Intel HD Graphics,Windows 10,2.2,23655.787199999988
1247,Asus,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.1,4,1000,0,0,Intel HD Graphics,Windows 10,2.0,18061.919999999995
1248,Asus,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,4.0,101232.00000000003
1249,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Windows 10,2.29,26107.19999999999
1250,MSI,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.4,65481.11999999997
1251,Lenovo,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.3,4,0,128,0,Intel HD Graphics,Windows 10,1.8,44382.772800000006
1252,Asus,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core M,0.9,8,0,512,0,Intel HD Graphics,Windows 10,1.2,38841.12
1253,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.4,6,1000,0,0,Intel HD Graphics,Windows 10,2.3,24455.519999999982
1254,Acer,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,500,0,0,Intel HD Graphics,Linux,2.4,15397.920000000002
1255,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,500,0,0,Intel HD Graphics,Windows 10,2.2,20193.11999999998
1256,Lenovo,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.6,47898.71999999999
1257,Dell,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,AMD Radeon,Linux,2.3,42943.1472
1258,HP,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,32,Intel HD Graphics,Windows 10,1.17,11135.519999999999
1259,Asus,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,4,500,0,0,Nvidia GeForce M,Windows 10,2.2,38378.64959999997
1260,Lenovo,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.8,33992.64000000003
1261,Lenovo,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,1,1,Intel Core i7,2.5,16,0,512,0,Intel HD Graphics,Windows 10,1.3,79866.72000000007
1262,Lenovo,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,64,Intel HD Graphics,Windows 10,1.5,12201.119999999994
1263,HP,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,6,1000,0,0,AMD Radeon,Windows 10,2.19,40705.920000000006
